OSMadre,tipoComponente,modelo,estado,fechaLlegada,fechaPrometida,fechaTermino,NParte,serieComp,serieEquipo,tipoOrden,tipoReparacion,horasComp
505900078900,MO,797F,DESPACHO,2018-11-27,2020-04-27 00:00:00,2020-04-23,20R4668,LLM01089,LAJ00175,Programado,Overhaul,11537.0
505900080900,MO,789C,DESPACHO,2018-11-27,2020-03-25 00:00:00,2020-03-25,0R8556,7DS01247,2BW00517,Programado,Overhaul,25167.0
505900088700,MO,797B,DESPACHO,2018-12-06,2020-05-24 00:00:00,2020-05-24,10R7929,NPM00389,JSM00362,Programado,Overhaul,12295.0
505900111400,MO,793C,DESPACHO,2018-12-15,2020-01-09 00:00:00,2020-01-09,20R6116,CPW01456,ATY00893,Programado,Overhaul,4364.0
505900127200,MO,793D,DESPACHO,2018-12-26,2020-03-30 00:00:00,2020-03-30,20R6115,8WM03338,S/N,Programado,Overhaul,0.0
505900139900,MO,777D,DESPACHO,2019-01-08,2020-02-25 00:00:00,2020-02-25,1953816,BTR00691,AGC02107,Programado,Overhaul,19235.0
505900149200,MO,797B,DESPACHO,2019-01-08,2020-06-07 00:00:00,2020-06-07,10R7929,XEE00109,JSM00421,Evento,Overhaul,5331.0
505900158900,MO,797B,DESPACHO,2019-01-28,2020-04-17 00:00:00,2020-04-17,10R7929,NPM00530,JSM00429,Programado,Overhaul,14628.0
505900175200,MO,797F,DESPACHO,2019-02-07,2019-03-01 00:00:00,2020-02-07,20R4668,LLM01302,LAJ00258,Evento,Overhaul,2931.0
505900188500,MO,797B,DESPACHO,2019-02-27,2020-04-30 00:00:00,2020-04-27,10R7929,NPM00477,JSM00233,Programado,Overhaul,0.0
505900189200,MO,797F,DESPACHO,2019-02-26,2020-05-17 00:00:00,2020-05-13,20R4668,LLM01100,LAJ00171,Programado,Overhaul,0.0
505900193200,MO,797F,DESPACHO,2019-02-28,2020-03-30 00:00:00,2020-03-30,20R4668,LLM01486,LAJ00610,Programado,Overhaul,0.0
505900196000,MO,797F,DESPACHO,2019-03-06,2019-04-30 00:00:00,2020-03-17,20R4668,ZK301064,LAJ00472,Programado,Overhaul,15531.0
505900238300,MO,797F,DESPACHO,2019-04-04,2020-03-27 00:00:00,2020-03-27,20R4668,LLM01209,LAJ00438,Programado,Overhaul,14128.0
505900264300,MO,797F,DESPACHO,2019-04-29,2020-04-25 00:00:00,2020-04-09,20R4668,HN400195,LAJ00611,Evento,Overhaul,5912.0
505900310800,TR,797F,DESPACHO,2019-06-11,2020-01-31 00:00:00,2020-01-28,20R3632,JH5R4872,LAJ00230,Evento,Overhaul,527.0
505900318600,MO,797F,DESPACHO,2019-06-21,2020-07-30 00:00:00,2020-07-30,20R7015,LLM01319,LAJ00236,Programado,Overhaul,9552.0
505900342200,MO,797B,TERMINADO,2019-07-11,2020-02-17 00:00:00,2020-02-17,10R7929,NPM00372,JSM00363,Programado,Overhaul,13601.0
505900346800,MO,797F,TERMINADO,2019-07-18,2020-06-27 00:00:00,2020-06-27,20R7015,AJ800100,LAJ00621,Programado,Overhaul,14533.0
505900358600,MO,797B,DESPACHO,2019-07-27,2020-07-30 00:00:00,2020-07-30,10R7929,XEE00139,JSM00411,Evento,Overhaul,4394.0
505900359900,MO,797B,DESPACHO,2019-08-03,2020-04-30 00:00:00,2020-04-30,10R7929,NPM00431,JSM00335,Programado,Overhaul,13839.0
505900381400,MO,834H,DESPACHO,2019-08-16,2020-01-24 00:00:00,2020-01-23,20R4097,RGX01407,BTX00369,Evento,Overhaul,336.0
505900383600,MO,797B,DESPACHO,2019-08-29,2020-06-25 00:00:00,2020-06-30,10R7929,XEE00132,JSM00420,Programado,Overhaul,5646.0
505900410000,CO,797B,DESPACHO,2019-09-10,2020-01-15 00:00:00,2020-01-14,20R0132,T1H00110,JSM00293,Evento,Overhaul,897.0
505900388500,TR,797F,DESPACHO,2019-08-29,2020-01-10 00:00:00,2020-01-06,20R3632,JH500860,LAJ00187,Evento,Overhaul,17496.0
505900393000,MO,793F,DESPACHO,2019-08-29,2020-08-22 00:00:00,2020-08-21,20R4666,B7B01329,SSP00866,Evento,Overhaul,14387.0
505900415200,DI,24M,DESPACHO,2019-09-24,2020-01-20 00:00:00,2020-01-07,2739007,325812150,B9300148,Evento,Overhaul,619.0
505900430800,TR,797B,DESPACHO,2019-10-01,2020-01-02 00:00:00,2020-01-02,0R9813,10056169,JSM00177,Programado,Overhaul,17225.0
505900434500,TR,797B,DESPACHO,2019-10-02,2020-01-12 00:00:00,2020-01-11,0R9813,10213051,JSM00420,Programado,Overhaul,18978.0
505900435600,MF,797B,DESPACHO,2019-10-04,2020-01-12 00:00:00,2020-01-10,0R9814,10141158,JSM00134,Programado,Overhaul,16342.0
505900454000,MO,797F,DESPACHO,2019-10-08,2020-04-30 00:00:00,2020-04-30,20R7015,LLM01318,LAJ00621,Evento,Overhaul,1960.0
505900439400,MO,793C,DESPACHO,2019-10-08,2020-05-17 00:00:00,2020-05-16,0R9558,7DS01366,4AR00223,Programado,Overhaul,15081.0
505900441600,TR,793C,DESPACHO,2019-10-09,2020-01-07 00:00:00,2020-01-06,0R4749,4GX02154,ATY00846,Programado,Overhaul,17124.0
505900441700,DI,793C,DESPACHO,2019-10-09,2020-03-08 00:00:00,2020-03-08,2801609,DFN02008,4AR00231,Programado,Overhaul,9876.0
505900441800,MF,793C,DESPACHO,2019-10-09,2020-01-18 00:00:00,2020-01-17,10R1822,400813068,ATY00463,Programado,Overhaul,25225.0
505900449500,DI,854K,DESPACHO,2019-10-16,2020-01-12 00:00:00,2020-01-07,3168335,RTA0304,22100315,Programado,Overhaul,23533.0
505900451000,CO,797B,DESPACHO,2020-01-13,2020-03-30 00:00:00,2020-03-11,0R9812,10230542,JSM00240,Evento,Overhaul,7207.0
505900448100,TR,797B,DESPACHO,2019-10-14,2020-01-18 00:00:00,2020-01-11,0R9813,10224493,JSM00391,Programado,Overhaul,13224.0
505900451100,MF,797F,DESPACHO,2019-10-16,2020-01-12 00:00:00,2020-01-10,0R9814,10231367,LAJ00611,Programado,Overhaul,15996.0
505900469400,TR,793F,DESPACHO,2019-10-18,2020-02-15 00:00:00,2020-02-15,4791630,AS602550,SSP01257,Evento,Overhaul,1326.0
505900480900,CO,797B,DESPACHO,2019-11-04,2020-01-31 00:00:00,2020-01-27,0R9812,10225288,JSM00458,Evento,Overhaul,33.0
505900475000,MO,797B,TERMINADO,2019-10-22,2020-04-30 00:00:00,2020-04-29,10R7929,XEE00147,JSM00458,Evento,Overhaul,337.0
505900459700,MA,797F,DESPACHO,2019-10-24,2020-02-05 00:00:00,2020-01-29,2922171,CRA 11049,LAJ00495,Evento,Overhaul,17539.0
505900461400,MA,777F,DESPACHO,2019-10-25,2020-01-17 00:00:00,2020-01-14,261-2356,401613072,JXP00208,Evento,Overhaul,1.0
505900461500,MA,797F,DESPACHO,2019-10-29,2020-01-20 00:00:00,2020-01-17,2922171,CRA10062,LAJ00235,Evento,Overhaul,16802.0
505900461600,DI,854K,DESPACHO,2019-10-25,2020-01-05 00:00:00,2020-01-05,3168335,CRA08459,22100394,Programado,Overhaul,30577.0
505900461700,MF,797B,DESPACHO,2019-10-25,2020-01-16 00:00:00,2020-01-10,0R9814,MF00238,JSM00177,Programado,Overhaul,17778.0
505900467400,MA,797B,DESPACHO,2019-11-07,2020-01-13 00:00:00,2020-01-07,1925826,401613060,JSM00463,Evento,Overhaul,18485.0
505900467600,MA,793F,DESPACHO,2019-10-29,2020-01-18 00:00:00,2020-01-18,2955706SML,420113101,SSP00821,Evento,Overhaul,36753.0
505900452600,MO,24H,DESPACHO,2019-10-29,2020-03-30 00:00:00,2020-03-30,10R8903,BNF01294,7KK00250,Programado,Overhaul,3769.0
505900467800,CO,797B,DESPACHO,2019-10-30,2020-03-05 00:00:00,2020-03-03,0R9812,10290416,JSM00425,Evento,Overhaul,4928.0
505900465500,DI,793C,DESPACHO,2019-10-30,2020-01-18 00:00:00,2020-01-10,2034000,CRA06569,CRA00350,Programado,Overhaul,24446.0
505900467500,CO,797B,DESPACHO,2019-10-30,2020-01-26 00:00:00,2020-01-16,0R9812,T6B00115,JSM00425,Evento,Overhaul,4928.0
505900468500,DI,797B,DESPACHO,2019-11-05,2020-01-12 00:00:00,2020-01-07,2912627,428040809B,JSM00368,Evento,Overhaul,1.0
505900468600,DI,797F,DESPACHO,2019-11-05,2020-01-22 00:00:00,2020-01-21,2912627,38050400GD,LAJ00611,Programado,Overhaul,16293.0
505900471100,DI,793B,DESPACHO,2019-11-05,2020-01-13 00:00:00,2020-01-07,2034000,CRA05329,1HL00481,Programado,Overhaul,20456.0
505900477100,TR,797B,DESPACHO,2019-11-08,2019-01-08 00:00:00,2020-01-08,0R9813,10063814,JSM00336,Programado,Overhaul,13772.0
505900478700,MA,797F,DESPACHO,2019-11-12,2020-02-04 00:00:00,2020-02-02,2922171,CRA11718,A9999999,Evento,Overhaul,11343.0
505900478900,TR,797F,DESPACHO,2019-11-14,2020-02-11 00:00:00,2020-02-02,20R3632,JH500662,LAJ00425,Programado,Overhaul,9099.0
505900479000,MA,797B,DESPACHO,2019-11-14,2020-01-25 00:00:00,2020-01-21,1925826,CRA09787,JSM00134,Evento,Overhaul,14680.0
505900479200,DI,797B,DESPACHO,2019-11-18,2020-03-11 00:00:00,2020-03-11,2912627,220112006B,JSM00232,Programado,Overhaul,16608.0
505900479600,MA,797F,DESPACHO,2019-11-12,2019-12-29 00:00:00,2020-01-24,2922171,CRA11595,LAJ,Evento,Overhaul,29103.0
505900480300,MA,793F,DESPACHO,2019-11-12,2020-01-31 00:00:00,2020-01-24,2955706SMR,CRA10854,SSP00376,Evento,Overhaul,8926.0
505900480500,DI,854K,DESPACHO,2019-11-13,2020-01-26 00:00:00,2020-01-16,3168323,101365,221,Programado,Overhaul,1.0
505900481200,CO,793C,DESPACHO,2019-11-15,2020-02-07 00:00:00,2020-02-04,0R4090,CRA11084,ATY00929,Programado,Overhaul,15531.0
505900481300,TR,16M,DESPACHO,2019-11-15,2020-02-16 00:00:00,2020-02-14,10R9504,DZM01761,B9M00863,Programado,Overhaul,14085.0
505900481400,TR,24M,DESPACHO,2019-11-15,2020-02-17 00:00:00,2020-02-02,10R9506,HKY00840,B9K00464,Programado,Overhaul,10000.0
505900481500,TR,834H,DESPACHO,2019-11-15,2020-02-10 00:00:00,2020-02-02,20R0457,DRT02695,BTX01111,Programado,Overhaul,1.0
505900511300,DI,797F,DESPACHO,2019-12-09,2020-02-16 00:00:00,2020-02-16,2912627,JEC00351,LAJ00216,Evento,Overhaul,3816.0
505900483100,DI,797F,DESPACHO,2019-11-18,2020-01-27 00:00:00,2020-01-21,2912627,5310608,LAJ00471,Evento,Overhaul,1.0
505900485500,MF,797B,DESPACHO,2019-11-18,2020-02-15 00:00:00,2020-02-07,0R9814,AD00197,JSM00427,Programado,Overhaul,15049.0
505900486900,TR,797F,DESPACHO,2019-11-18,2020-02-29 00:00:00,2020-02-29,20R3632,JH500434,LAJ00236,Programado,Overhaul,17302.0
505900486500,DI,797B,DESPACHO,2019-11-18,2020-01-25 00:00:00,2020-01-25,2912627,1208616,JSM00233,Programado,Overhaul,25035.0
505900487000,TR,797B,DESPACHO,2019-11-19,2020-03-01 00:00:00,2020-02-24,0R9813,DSP00432,JSM00173,Programado,Overhaul,15772.0
505900489400,MF,797B,TERMINADO,2019-11-19,2020-05-05 00:00:00,2020-06-02,0R9814,10309670,JSM00167,Evento,Overhaul,3166.0
505900490100,MA,797F,DESPACHO,2019-11-26,2020-01-30 00:00:00,2020-01-29,2922171,420113112,LAJ00186,Evento,Overhaul,28019.0
505900493700,TR,797F,DESPACHO,2019-11-27,2020-02-12 00:00:00,2020-02-04,20R3632,JH500396,LAJ00172,Programado,Overhaul,16426.0
505900495500,MF,797F,DESPACHO,2019-11-27,2020-03-13 00:00:00,2020-03-13,0R9814,1099053,LAJ00248,Programado,Overhaul,23057.0
505900495600,MF,797F,DESPACHO,2019-11-26,2020-03-10 00:00:00,2020-03-08,0R9814,503320,LAJ00495,Programado,Overhaul,28343.0
505900495700,MA,797F,DESPACHO,2019-11-26,2020-02-15 00:00:00,2020-02-11,2922171,CRA10359,LAJ00248,Evento,Overhaul,23057.0
505900494600,MA,797F,DESPACHO,2019-11-26,2020-03-10 00:00:00,2020-03-06,2922171,CRA08056,LAJ00172,Evento,Overhaul,12401.0
505900495800,TR,797B,DESPACHO,2019-11-27,2020-02-07 00:00:00,2020-01-31,0R9813,10279262,JSM00181,Programado,Overhaul,10684.0
505900496000,DI,797B,DESPACHO,2019-11-28,2020-01-30 00:00:00,2020-01-21,2912627,325813109,JSM00167,Programado,Overhaul,13405.0
505900496100,DI,797F,DESPACHO,2019-11-28,2020-02-15 00:00:00,2020-02-04,2912627,325813161,LAJ00166,Programado,Overhaul,17168.0
505900498500,MA,797F,DESPACHO,2019-11-29,2020-02-29 00:00:00,2020-02-28,2922171,CRA10164,A9999999,Evento,Overhaul,1.0
505900498700,MF,797F,DESPACHO,2019-11-29,2020-02-09 00:00:00,2020-02-03,0R9814,400813128,LAJ00233,Programado,Overhaul,15000.0
505900498900,MA,797B,TERMINADO,2019-12-02,2020-01-31 00:00:00,2020-01-30,1925826,CRA09305,JSM00182,Evento,Overhaul,9928.0
505900501500,CO,797B,DESPACHO,2019-12-02,2020-02-21 00:00:00,2020-01-26,0R9812,T6B00148H,JSM00173,Evento,Overhaul,19296.0
505900503100,TR,797B,DESPACHO,2019-12-04,2020-02-14 00:00:00,2020-02-02,0R9813,10196394,JSM00466,Evento,Overhaul,15622.0
505900503800,DI,797F,DESPACHO,2019-12-04,2020-02-18 00:00:00,2020-02-18,2912627,27021400GD,LAJ00414,Evento,Overhaul,7107.0
505900504300,CO,797B,DESPACHO,2019-12-06,2020-02-15 00:00:00,2020-02-10,0R9812,10091304,JSM00168,Evento,Overhaul,15000.0
505900503900,DI,797B,DESPACHO,2019-12-04,2020-03-17 00:00:00,2020-03-23,2912627,325813232,JSM00183,Programado,Overhaul,22021.0
505900513000,MA,797B,DESPACHO,2019-12-10,2020-03-06 00:00:00,2020-03-06,1925826,CRA07054,JSM00390,Evento,Overhaul,4480.0
505900504500,MO,793C,DESPACHO,2019-12-06,2020-06-21 00:00:00,2020-06-15,20R6116,8WM00939,ATY00866,Programado,Overhaul,16539.0
505900504600,MO,793C,DESPACHO,2019-12-07,2020-06-10 00:00:00,2020-06-10,20R6116,CPW01324,4AR00105,Programado,Overhaul,16187.0
505900509000,MO,797F,DESPACHO,2019-12-10,2020-07-18 00:00:00,2020-07-18,20R7015,LLM01505,LAJ00437,Programado,Overhaul,14293.0
505900510600,MA,797B,DESPACHO,2019-12-10,2020-01-31 00:00:00,2020-01-29,1925826,CRA11667,JSM00383,Evento,Overhaul,6806.0
505900512100,CO,994H,DESPACHO,2019-12-10,2020-02-14 00:00:00,2020-02-14,10R6999,310113182,DWC00343,Programado,Overhaul,120000.0
505900511400,DI,793F,DESPACHO,2019-12-10,2020-02-28 00:00:00,2020-02-26,2801609,DFN00664,SSP00753,Programado,Overhaul,12550.0
505900519100,MF,797B,DESPACHO,2019-12-10,2020-02-16 00:00:00,2020-02-07,0R9814,101118,JSM00474,Evento,Overhaul,15000.0
505900513200,MO,797F,DESPACHO,2019-12-10,2020-08-23 00:00:00,2020-09-01,20R7015,LLM01515,LAJ00216,Programado,Overhaul,15184.0
505900513400,MO,793F,DESPACHO,2019-12-11,2020-06-15 00:00:00,2020-06-09,20R4666,B7B02132,SSP00364,Programado,Overhaul,9637.0
505900512000,MA,797B,DESPACHO,2019-12-10,2020-02-29 00:00:00,2020-02-25,1925826,401613173,JSM00301,Evento,Overhaul,16000.0
505900513300,DI,797B,DESPACHO,2019-12-10,2020-02-12 00:00:00,2020-02-04,2912627,JEC00115,JSM00336,Programado,Overhaul,23457.0
505900512400,MA,797B,DESPACHO,2019-12-10,2020-01-31 00:00:00,2020-01-30,1925826,401613135,JSM00356,Evento,Overhaul,15000.0
505900523100,TR,797F,DESPACHO,2019-12-17,2020-06-15 00:00:00,2020-06-01,20R8719,MNY00389,LAJ00166,Evento,Overhaul,2496.0
505900512900,TR,797B,DESPACHO,2019-12-11,2020-02-10 00:00:00,2020-02-10,0R9813,10151581,JSM00392,Evento,Overhaul,5652.0
505900514300,TR,793F,DESPACHO,2019-12-11,2020-02-23 00:00:00,2020-02-19,20R0129,PJT00758,SSP00380,Evento,Overhaul,25913.0
505900515500,MA,797F,DESPACHO,2019-12-13,2020-03-13 00:00:00,2020-03-09,2922171,CRA07971,LAJ,Evento,Overhaul,0.0
505900515600,MA,797F,DESPACHO,2019-12-13,2020-02-29 00:00:00,2020-02-24,2922171,CRA09993,LAJ00187,Evento,Overhaul,30982.0
505900516900,MF,797F,DESPACHO,2019-12-13,2020-02-20 00:00:00,2020-02-20,0R9814,31118140,LAJ00171,Programado,Overhaul,11082.0
505900517100,MA,797F,DESPACHO,2019-12-14,2020-02-29 00:00:00,2020-02-20,2922171,CRA11433,LAJ00221,Evento,Overhaul,17233.0
505900517200,MA,797B,DESPACHO,2019-12-16,2020-02-29 00:00:00,2020-02-13,1925826,CRA08157,JSM00234,Evento,Overhaul,10127.0
505900517700,MA,797F,DESPACHO,2019-12-14,2020-02-29 00:00:00,2020-02-21,2922171,CRA8367,JSM00429,Evento,Overhaul,16083.0
505900516000,CO,797F,DESPACHO,2019-12-16,2020-03-05 00:00:00,2020-03-03,20R0132,T1H00011,LAJ00471,Evento,Overhaul,21722.0
505900515900,TR,797B,DESPACHO,2019-12-14,2020-02-29 00:00:00,2020-02-28,0R9813,DSP00577,JSM00465,Evento,Overhaul,15864.0
505900517400,DI,854K,DESPACHO,2019-12-16,2020-02-12 00:00:00,2020-02-07,3168323,CRA11011,22100379,Programado,Overhaul,19904.0
505900530800,MA,797F,DESPACHO,2019-12-13,2020-03-27 00:00:00,2020-03-22,2922171,CRA11826,LAJ00174,Evento,Overhaul,1771.0
505900541200,DI,797B,DESPACHO,2019-12-13,2020-04-01 00:00:00,2020-04-01,2912627,JEC01040,JSM00403,Evento,Overhaul,3509.0
505900531200,CO,797B,DESPACHO,2019-12-16,2020-03-28 00:00:00,2020-02-27,20R0132,10312818,JSM00293,Evento,Overhaul,1262.0
505900526100,DI,797F,DESPACHO,2019-12-18,2020-03-05 00:00:00,2020-03-05,2912627,JEC000748,LAJ00235,Evento,Overhaul,9981.0
505900523700,TR,994F,DESPACHO,2019-12-19,2020-02-04 00:00:00,2020-02-02,10R6697,44200231 CAT:,44200306,Evento,Overhaul,5400.0
505900523000,DI,994F,DESPACHO,2019-12-19,2020-02-20 00:00:00,2020-02-20,1191792,CRA04012,44200300,Evento,Overhaul,34672.0
505900523400,DI,797F,DESPACHO,2019-12-19,2020-02-28 00:00:00,2020-02-28,2912627,1524029048,LAJ00427,Evento,Overhaul,10906.0
505900527200,TR,D10T,DESPACHO,2019-12-24,2020-02-28 00:00:00,2020-02-27,10R5292,DRL03681,RJG04389,Programado,Overhaul,22115.0
505900529900,TR,797F,DESPACHO,2019-12-27,2020-04-27 00:00:00,2020-04-14,20R3632,JH5R0186,LAJ00216,Evento,Overhaul,8227.0
505900530000,MF,797B,DESPACHO,2019-12-28,2020-02-29 00:00:00,2020-02-24,0R9814,AD00207,JSM00250,Evento,Overhaul,17590.0
505900529800,TR,797B,DESPACHO,2019-12-27,2020-03-30 00:00:00,2020-03-16,0R9813,10228770,JSM00444,Evento,Overhaul,16700.0
505900530900,MA,797B,DESPACHO,2019-12-27,2020-02-22 00:00:00,2020-02-21,1925826,CRA06653,JSM1,Evento,Overhaul,16802.0
505900531000,CO,797F,DESPACHO,2019-12-27,2020-03-05 00:00:00,2020-02-28,20R0132,T1H00366,LAJ00161,Evento,Overhaul,16502.0
505900533200,MA,797F,DESPACHO,2019-12-31,2020-03-12 00:00:00,2020-03-06,2922171,CRA08359,LAJ00180,Evento,Overhaul,16872.0
505900533300,CO,797B,DESPACHO,2019-12-31,2020-02-13 00:00:00,2020-02-28,0R9812,10227113,JSM00168,Evento,Overhaul,15000.0
505900556500,MO,797F,DESPACHO,2019-12-30,2020-08-16 00:00:00,2020-08-16,20R7015, LLM01164,LAJ00175,Evento,Overhaul,18.0
505900537500,DI,793F,DESPACHO,2020-01-04,2020-03-22 00:00:00,2020-03-15,1936222,CMCC400403,SSP00742,Evento,Overhaul,0.0
505900537700,DI,854K,DESPACHO,2020-01-06,2020-02-24 00:00:00,2020-02-24,3168323,325813190,H9K00356,Evento,Overhaul,25520.0
505900539800,MF,797B,DESPACHO,2020-01-06,2020-02-29 00:00:00,2020-02-28,0R9814,MF00418,JSM00474,Evento,Overhaul,18011.0
505900539900,MF,797B,DESPACHO,2020-01-07,2020-02-29 00:00:00,2020-02-29,0R9814,1006422,JSM00367,Evento,Overhaul,18538.0
505900540000,DI,797B,DESPACHO,2020-01-08,2020-03-15 00:00:00,2020-03-15,2912627,JEC00284,JSM00452,Evento,Overhaul,7570.0
505900545100,MA,793B,DESPACHO,2020-01-09,2020-03-14 00:00:00,2020-03-11,0R8792,CRA07877,1HL00368,Evento,Overhaul,25612.0
505900545200,MF,797B,DESPACHO,2020-01-09,2020-02-29 00:00:00,2020-02-29,0R9814,10246129,JSM00234,Evento,Overhaul,17496.0
505900545300,MA,797B,DESPACHO,2020-01-09,2020-03-05 00:00:00,2020-03-02,1925826,CRA06632,JSM00454,Evento,Overhaul,27996.0
505900545400,MA,797B,DESPACHO,2020-01-09,2020-03-05 00:00:00,2020-02-24,1925826,CRA08131,JSM00173,Evento,Overhaul,13509.0
505900547200,MF,797B,DESPACHO,2020-01-13,2020-03-07 00:00:00,2020-03-06,0R9814,10236753,JSM00234,Programado,Overhaul,17496.0
505900550300,CO,777F,DESPACHO,2020-01-14,2020-03-11 00:00:00,2020-03-09,10R8435,5PT09198,JXP00170,Evento,Overhaul,16888.0
505900550400,TR,797B,DESPACHO,2020-01-14,2020-03-30 00:00:00,2020-03-17,0R9813,10226199,JSM00234,Evento,Overhaul,14666.0
505900550600,MO,24M,DESPACHO,2020-01-14,2020-05-31 00:00:00,2020-05-25,20R1730,TXH03793,B9K00361,Programado,Overhaul,7656.0
505900551500,DI,797B,DESPACHO,2020-01-15,2020-03-18 00:00:00,2020-03-15,2912627,115281,JSM00469,Programado,Overhaul,14075.0
505900551600,CO,797B,DESPACHO,2020-01-15,2020-03-09 00:00:00,2020-03-09,0R9812,T6B00060,A9999999,Evento,Overhaul,17026.0
505900551700,MA,797B,DESPACHO,2020-01-15,2020-03-31 00:00:00,2020-03-27,1925826,CRA11332,JSM00292,Evento,Overhaul,14953.0
505900551800,MA,797F,DESPACHO,2020-01-15,2020-03-18 00:00:00,2020-03-18,2922171,CRA10469,LAJ00172,Evento,Overhaul,17285.0
505900556300,MA,797F,DESPACHO,2020-01-20,2020-03-18 00:00:00,2020-03-18,2922171,CRA10505,LAJ00250,Evento,Overhaul,9268.0
505900560300,DI,797B,DESPACHO,2020-01-22,2020-03-18 00:00:00,2020-03-18,2912627,JSM00397,JSM00397,Programado,Overhaul,9719.0
505900558800,MF,797B,DESPACHO,2020-01-22,2020-02-03 00:00:00,2020-02-02,0R9814,10237454,JSM00297,Programado,Proceso Continuo,20745.0
505900560000,MA,797B,DESPACHO,2020-01-22,2020-03-02 00:00:00,2020-02-28,1925826,401613191,JSM00458,,Overhaul,10422.0
505900559900,MF,797B,DESPACHO,2020-01-22,2020-03-12 00:00:00,2020-03-11,0R9814,10011891,JSM00442,Programado,Overhaul,30900.0
505900559800,MF,797B,DESPACHO,2020-01-22,2020-03-18 00:00:00,2020-03-17,0R9814,10289024,JSM00397,Programado,Overhaul,9705.0
505900560100,MA,797F,DESPACHO,2020-01-22,2020-03-18 00:00:00,2020-03-18,2922171,400612125,LAJ00168,Evento,Overhaul,6664.0
505900564600,MF,797F,DESPACHO,2020-01-28,2020-03-22 00:00:00,2020-03-22,0R9814,400812160,LAJ00495,Programado,Overhaul,7080.0
505900562800,CO,797F,DESPACHO,2020-01-27,2020-03-23 00:00:00,2020-03-19,20R0132,T1H00041,LAJ00186,Programado,Overhaul,18347.0
505900568200,MA,797B,DESPACHO,2020-02-04,2020-03-27 00:00:00,2020-03-26,1925826,CRA10243,JSM00362,Evento,Overhaul,31032.0
505900589700,MO,797F,DESPACHO,2020-02-04,2020-08-10 00:00:00,2020-08-10,20R7015,RMR00137,LAJ00467,Evento,Overhaul,3391.0
505900571200,DI,797F,DESPACHO,2020-02-05,2020-06-15 00:00:00,2020-06-09,2912627,JEC00345,LAJ00263,Evento,Overhaul,1967.0
505900570100,TR,797F,DESPACHO,2020-02-05,2020-04-05 00:00:00,2020-04-05,20R8719,MNY00667,LAJ00426,Programado,Overhaul,14493.0
505900570200,TR,797B,DESPACHO,2020-02-05,2020-03-29 00:00:00,2020-03-26,0R9813,10163114,JSM00360,Programado,Overhaul,3568.0
505900570800,MA,793B,DESPACHO,2020-02-05,2020-04-30 00:00:00,2020-04-16,0R8792,CRA10122,1HL00371,Evento,Overhaul,24246.0
505900570900,DI,793C,DESPACHO,2020-02-05,2020-03-18 00:00:00,2020-03-18,2034000,CRA01498,ATY00846,Programado,Overhaul,11817.0
505900571700,MF,797B,DESPACHO,2020-02-06,2020-03-27 00:00:00,2020-03-27,0R9814,AD00209,JSM00293,Programado,Overhaul,16175.0
505900574900,MA,797B,DESPACHO,2020-02-10,2020-04-10 00:00:00,2020-04-07,1925826,401613254,JSM00475,Evento,Overhaul,4840.0
505900575000,MA,797B,DESPACHO,2020-02-10,2020-04-08 00:00:00,2020-04-07,1925826,CRA05136,JSM00433,Evento,Overhaul,14097.0
505900576800,TR,797B,DESPACHO,2020-02-11,2020-03-31 00:00:00,2020-03-30,0R9813,10187606,JSM00427,Programado,Overhaul,16352.0
505900577400,MA,797B,DESPACHO,2020-02-13,2020-04-10 00:00:00,2020-04-05,1925826,CRA08438,JSM00240,Programado,Overhaul,8253.0
505900577500,MF,797B,DESPACHO,2020-02-13,2020-03-31 00:00:00,2020-03-31,0R9814,AD00213,JSM00293,Programado,Overhaul,16175.0
505900578200,TR,797F,DESPACHO,2020-02-13,2020-04-05 00:00:00,2020-04-05,20R8719,MNY00791,LAJ00258,Programado,Overhaul,7501.0
505900578300,TR,797B,DESPACHO,2020-02-13,2020-03-29 00:00:00,2020-03-29,0R9813,10146689,JSM00366,Programado,Overhaul,14213.0
505900578400,MA,797F,DESPACHO,2020-02-13,2020-04-17 00:00:00,2020-04-12,2922171,CRA10519,LAJ00221,Evento,Overhaul,14752.0
505900578900,MA,793F,DESPACHO,2020-02-18,2020-04-24 00:00:00,2020-04-15,2955706SMR,401613278,SSP00752,Evento,Overhaul,19810.0
505900581300,CO,793B,DESPACHO,2020-02-17,2020-03-29 00:00:00,2020-03-21,0R4088,10064492,1HL00347,Programado,Overhaul,13716.0
505900581400,MF,793C,DESPACHO,2020-02-17,2020-05-10 00:00:00,2020-05-10,10R5399,400813330,ATY00906,Programado,Overhaul,18457.0
505900581500,TR,793C,DESPACHO,2020-02-17,2020-04-06 00:00:00,2020-04-01,0R4749,10149806,ATY00848,Programado,Overhaul,15136.0
505900585300,DI,797F,DESPACHO,2020-02-19,2020-04-25 00:00:00,2020-04-20,2912627,JEC00142,LAJ00167,Programado,Overhaul,5271.0
505900582100,MF,793C,DESPACHO,2020-02-18,2020-04-15 00:00:00,2020-04-12,10R5399,400813260,B7B01002,Programado,Overhaul,14950.0
505900582200,CO,797B,DESPACHO,2020-02-18,2020-04-05 00:00:00,2020-03-30,0R9812,JSM00366,JSM00366,Programado,Overhaul,14213.0
505900583300,MF,793B,DESPACHO,2020-02-19,2020-04-07 00:00:00,2020-04-06,10R5399,CRA0907,1HL00371,Programado,Overhaul,15600.0
