Aviso,Cl.Aviso,SIMS,Centro planificación,Area Emp,Sociedad,OrdSup,OrdServ,Clase Orden,TAM,Status de sistema,Status Usu.Orden de Servicio,Apr Hs,NF,SolicParts,PrtsEntreg,BO,TTA,Norm.Liq.,Garant,N° Claim,Cliente,Vendedor,Equipo,Tipo Equipo,Fabricante,Modelo,Serie,N° Cotiz,Stat Claim,Avance %,Ord. Liqui,TotHsRe,TotHsPl,Precio Repuestos,Precio KMT,Precio Mano de Obra,Precio TTA,Precio Misc,Precio Viaje,Precio total de venta,Costo Repuestos,Costo Mano de Obra,Costo TTA,Costo Misc,Costo KMT,Costo Total OS,Fe AP OS,Días WIP,Dias Inac,Fe Cotiz,Fe Ent Co,Fe Aprob,Fe Prom Ej,Fe ConcS,Fe CieTec
300419591,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556200,505900556204,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040597 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00221,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-21,0,653,,,,,,
300419592,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556200,505900556205,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,ZTEC,@5C@,@5B@,@0A@,@08@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040597 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00221,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8505.28,0.0,0.0,0.0,0,8505.28,2020-01-21,1,0,,2020-04-08,2020-04-08,,2020-04-09,2020-04-09
300419593,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556200,505900556206,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040597 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00221,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-21,0,653,,,,,,
300419595,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556200,505900556207,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040597 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00221,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-21,0,653,,,,,,
300419596,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556200,505900556208,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040597 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00221,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-21,0,653,,,,,,
300419597,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556200,505900556209,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040597 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00221,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-21,0,653,,,,,,
300418887,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556300,505900556301,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTI PREC NLIQ CERR PERI SSAP ENMN,QCON ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040606 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00250,60236901.0,,100,801452.0,30.0,25.0,68174.2,0,1587.91,15207.95,0.0,0,84970.06,45021.77,1309.08,9839.58,0.0,0,59988.26,2020-01-20,69,7,2020-02-14,2020-01-21,2020-01-21,,2020-03-23,2020-03-30
300419298,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556300,505900556302,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTI PREC NLIQ CTEC PERI SSAP ENMN,QCON ZTEC,@5C@,@5B@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040606 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00250,60236901.0,,100,801452.0,129.5,123.5,49767.66,0,8111.96,167.87,0.0,0,58047.49,32899.86,5694.22,0.0,0.0,0,38594.08,2020-01-21,62,0,2020-02-14,2020-01-21,2020-01-21,,2020-03-23,2020-03-23
300419440,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556300,505900556303,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040606 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00250,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-21,0,653,,,,,,
300419441,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556300,505900556304,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040606 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00250,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-21,0,653,,,,,,
300419442,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556300,505900556305,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040606 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00250,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-21,0,653,,,,,,
300419443,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556300,505900556306,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040606 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00250,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-21,0,653,,,,,,
300419444,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556300,505900556307,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040606 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00250,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-21,0,653,,,,,,
300419445,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556300,505900556308,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040606 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00250,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-21,0,653,,,,,,
300419446,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900556300,505900556309,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040606 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797F,LAJ00250,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-21,0,653,,,,,,
300420529,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900558800,505900558801,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,ZTEC,,@5C@,@09@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039870 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00297,60218157.0,,100,801503.0,184.5,174.0,133297.27,0,8907.64,268.59,0.0,0,142473.5,116665.96,8213.78,0.0,0.0,0,124879.74,2020-01-22,15,1,,2020-01-22,2020-01-22,,2020-02-05,2020-02-06
300422987,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900558800,505900558802,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039870 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00297,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-24,0,650,,,,,,
300422988,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900558800,505900558803,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039870 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00297,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-24,0,650,,,,,,
300422989,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900558800,505900558804,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039870 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00297,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-24,0,650,,,,,,
300422990,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900558800,505900558805,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039870 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00297,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-24,0,650,,,,,,
300422991,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900558800,505900558806,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039870 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00297,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-24,0,650,,,,,,
300422992,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900558800,505900558807,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039870 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00297,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-24,0,650,,,,,,
300422993,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900558800,505900558808,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039870 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00297,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-24,0,650,,,,,,
300422994,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900558800,505900558809,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039870 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00297,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-24,0,650,,,,,,
300420919,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900559800,505900559801,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTI PREC NLIQ CERR PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039898 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00397,60237002.0,,100,801505.0,216.0,241.8,215105.44,0,14198.73,315.69,0.0,0,229619.86,160405.5,9506.4,234.94,0.0,0,171530.75,2020-01-23,60,0,2020-02-12,2020-01-23,2020-01-23,,2020-03-23,2020-03-23
300421366,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900559800,505900559802,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039898 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00397,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-23,0,651,,,,,,
300421367,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900559800,505900559803,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039898 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00397,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-23,0,651,,,,,,
300421368,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900559800,505900559804,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039898 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00397,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-23,0,651,,,,,,
300421369,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900559800,505900559805,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,ZTEC,@5C@,@5B@,@0A@,@08@,@08@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039898 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00397,60237002.0,,0,801505.0,0.0,0.0,346.03,0,0.0,0.0,0.0,0,346.03,257.52,0.0,0.0,0.0,0,257.52,2020-01-23,11,0,,2020-03-12,2020-03-12,,2020-03-23,2020-03-23
300421390,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900559800,505900559806,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039898 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00397,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-23,0,651,,,,,,
300421391,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900559800,505900559807,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039898 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00397,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-23,0,651,,,,,,
300421392,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900559800,505900559808,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039898 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00397,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-23,0,651,,,,,,
300421393,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900559800,505900559809,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039898 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00397,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-01-23,0,651,,,,,,
300421160,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900559900,505900559901,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTI PREC NLIQ CERR PERI SSAP ENMN,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039914 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00442,60232443.0,,100,801504.0,199.5,190.6,147933.27,0,6593.48,184.84,0.0,0,154711.59,188159.06,8827.48,234.94,0.0,0,197965.74,2020-01-23,49,0,2020-02-05,2020-01-23,2020-01-23,,2020-03-12,2020-03-12
